-1,"What has happened to the East Liberty Home Depot?  It used to be my \""go-to\"" place for everything DIY, but no longer.  \n\nI stopped by yesterday to pick up about nine items, all of them basic home improvement supplies: cabinet handles, tension rods, quarter round molding, etc.  I came away with NONE of it.  Everything we wanted was OUT OF STOCK!  When I asked if I could order it and have it delivered to the store (to save the shipping costs) I was told that the items I wanted were not \""qualified\"" for delivery to the store.  \""When will the items be restocked?\""  \""Don't know.\""  \""Would it be possible to get the items delivered from another store in the region?\""  \""No, that 'messes with' our inventory controls.\""  Oh, but I was told I could haul my sorry butt out to Monroeville where the stock of everything I wanted was plentiful.  Really? \n\nThe staff I dealt with could not have cared less about helping me.  Maybe because it was a holiday (New Year's Eve).  Dunno.  Don't care.  Customer service should not ebb and flow based on the day/date.  \n\nThe East Liberty HD used to have shelves full of product and plenty of choices.  And the staff was helpful and eager to engage with customers.  No longer.  It appears that the company has given up on the location and is letting it die a slow and painful (for its customers) death.  \n\nVERY disappointing to me."
-1,"I have heard a good amount of positive reviews of this place from lots of different people. That being said, I was expecting to be wowed by their burgers, which is the reason people told me to go. \n\nHowever, when I arrived with my guest, 8:00 PM on Thursday night, I was kind of disappointed. Not only did the waitress take a good 10 minutes before she brought us water, but she was not very attentive and never checked back with us until she brought the bill. The burger was so-so with little flavor, which was very disappointing. I could also tell that a few other tables in my section were looking around waiting for their server.\n\nAll in all, I was disappointed by the quality of food as well as the service."
1,"This is just a standard TGI fridays rebranded for the baseball park.  That being said, we no longer have TGI fridays in Hawaii, so the food was a new experience for me.  I went on a Monday at noon, so as expected, there was not many people.  We were able to sit by the windows that overlook the park, which was breathtaking to me.  (Dont have a professional baseball stadium in Hawaii either) \n\nSo, in terms of the food, my Auntie and Grandparents got the endless lunch.  Around $7-8 I think.  It came with Unlimited Breadsticks, soup and salad.  Only bad thing is that the French Onion is a one-order soup, and not unlimited without a small charge.  Thats bad because I absolutely LOVE french onion soup.  But my Grandparents and Auntie loved their food.  \n\nI had the Korean Beef tacos.  Love it.  Good flavor, and rather large portion.  (TIP from my Auntie, ask for potsticker sauce on the side and pour it on the rice and/or tacos) \n\nThe customer service was great, our waitress was super friendly and conversational.  Since it was pretty much empty, we walked outside to look at the stadium from the balcony they have.  While we did that, another employee got confused and cleared away our drinks and utensils.  Our waitress noticed before we came back and replaced it all.  She also took our picture outside for us.  Shame I dont remember her name to give her recognition on here. \n\nOverall, \n\nFood- 9/10\nPrice: 7.5/10\nLocation- 10/10\nCustomer Service: 20/10\n\nThe food and everything else was great, but it was the waitresses customer service that absolutely put it over the top."
-1,"BEWARE!! \n\nI had my car serviced here. Before leaving, the Pep Boys employee who handled my payment verbally told me that my car was in good shape and had no other recommendations for maintenance, which seemed reasonable, as it was showing no signs of problems. Following the oil change, I drove home (approximately 3 miles), where the car sat for approximately one hour. I then drove from my home approximately 7 miles where the car engine was stopped for 15-20 minutes. \n\nShortly after starting my vehicle and driving less than 2 more miles, the engine temperature gauge spiked to the maximum and the engine began chugging. I immediately turned the car off and pulled to the side of the road, in an effort to avoid any further damage to my car. Then my car was towed to a more trusted shop across town. When examining my car, the mechanics at a more trusted shop found that the radiator coolant cap was left off the fill neck and was lying on top of the engine. \n\nPhotos of the cap location were taken once the hood of the vehicle was lifted (cap was not moved by the trusted mechanic); including three images showing the coolant fill neck and the cap. The other photo showed the hood liner wet from the coolant that came out. Due to the short amount of mileage that was driven, the car thankfully became operable once radiator coolant was filled and the cap placed back on. Based on the photos and a licensed mechanic's evaluation of my car, it is apparent that the Pep Boy's mechanic removed the radiator cap from my vehicle and failed to secure it back onto the radiator fill neck. However, the store manager, Jae, informed me that since I drove my car a few miles \""it must have vibrated off after service.\"" \n\n\nI may be a female, but I know that the caps have locks, AND that I have 136K miles on this car and no cap has ever \""vibrated off\"" while driving. Thanks for the advice. Really. I sent both photos, reciepts, and letters to Jae. He was unwilling to admit any fault. Go somewhere else for work on your car. Hopefully there are other shops are more helpful and honest."
1,"I have been using this clinic for over 20 years.   Being active in many different sports and outdoor activities I often have need for a chiropractor.  They are always professional, friendly and go out of their way to see me. Even adjusting me on a weekend at the Dr's home a time or two when I'd badly thrown something out."
-1,UPDATE! Received an email from the owner which was a little intimidating stated that I should remove my post. Kinda think they should improve customer service then send an email.
-1,"Always make sure to scrutinize a resturant review from a college student.\nIt's more than likely based on the cost of beers rather than food quality. \nMy sushi was warm, food was cold, and the chicken in my stir fry tasted old."
1,"I was unfortunate enough to be stranded in Phoenix a couple of years ago during a major downpour.  11pm, all flights grounded, you can imagine the airport was kind of a mess.  Most hotels were all booked up at that point, but I snagged a last minute room at the Ritz (for something like $450/night, so I must have stayed in one of the nicer rooms).  I'm not a huge fan of having to fight my luggage away from hotel staff, but that's a service many people expect.  The staff at the Ritz offer that and more... \n\nI was pretty impressed by the old world styling of the place because it felt classic instead of outdated.  Even though it was late, room service is always open, so I scarfed down a delicious burger and fries (complete with those cute little bottles of ketsup and mustard) then crashed.  My stay was short-lived, but definitely memorable."
-1,"Wow, where to begin?  We just moved to Anthem from Dallas Texas and were looking for a great pizza/Italian place to eat at, but this is NOT the place.  We entered and there were only two other  dinners in the place, one was a family of 5 and the other was a family of 3, we were a party of 2.  We were seated and told that are waitress would be with us in just a minute.  Well, that minute turned out to be about 10 minutes.  Having had time to read the menu about a dozen times while we waited, when our waitress finally did show up we were ready to order but she ask us if we wanted to put in a drink order?  Really???  So we did put in an order for 2 glasses of wine and asked for water as well.  About 10 minutes later we received our wine (very small pour indeed) and no water?  As we were waiting for our food order (I'll get to that train wreck in just a minute) we noticed that the other two occupied tables were having issues with their orders and all we could hear was the waitress consistently apologizing, we also watch as the other tables food was delivered, ONE freaken plate at a time, first one child got some breadsticks, then about 4 minutes later the other child got a salad, then about 10 minutes later the father got his order, then they apparently asked for water and it was delivered ONE glass at a time by the same server (not waiter???) then we experienced the same absolutely mind numbing food delivery, with the exception that I had ordered the 10\"" pizza (which was pretty good after a 20 minuet wait) but my wife had ordered a chicken pasta dish, which we never received.  The waitress brought the pizza and two plates and started to walk away and I ask where my wife's meal was and she looked stunned, walked away and came back and told us that she had turned in the order but the \""kitchen\"" must have misread it, but she would re-enter the order, well that was about 2 glasses of wine each and one very small pizza later, which had already taken about 55 minutes....duh!  So we simply told her to cancel the order and we would just pay for the pizza and wine and be happy to leave.  It was one of the worst dinning experiences we have ever had.  The \""manager\"" was there, tending a small bar, at which NO ONE was sitting, but he did manage to go and clean the back door glass while all of his customers were waiting for service.  It was a totally dysfunctional, totally unacceptable experience and I doubt that we will ever return, unless my wife bets me that it couldn't possible be that bad on a second visit and I might be willing to accept that \""sure bet\""!!!  Unfortunately in Anthem the dinning options are very limited and even the Legend Sports Bar (well, sort of a sports bar) is failing as it changes management???  I ordered a pizza there last  week and was told after a 15 minute wait that they had no cheese for the pizza because the whole kitchen/management team just weren't ordering any food?  Wow, what a way to make a transition in business ownership!!! Someone please help these clueless owners/managers!!"
1,"My go to place for Mexican food. Chimichangas, enchiladas and menudo are my favorites . Big portions , decent price."
1,"I love the food selection at this place!  As someone who spent many years \""across the pond\"" I've learned to appreciate good european food.\n\nMy top foodie recommendations at this store:\n\n- Torani sugar free Black Cherry syrup and CostPlus sparkling water to make your own soda\n\n- The fondue cheese packs\n\n- Heinz cream of tomato soup\n\nIf you try just these 3 things you will glimpse nirvana!"
-1,"Skip. The Enchiladas are like a bad day at a sewage treatment plant. A revolting brown sauce, inedible beef, fake cheese, and a bizarre flavor that leaves one gagging. The rice is flavorless and the chips (which came with the meal) taste days old. Hey at least the canned refried beans can't be screwed up."
-1,"It was great the last few times...\n till I found a dried piece of spinach stuck on my fork when I unwrapped the silverware, and dishes had crumbs encrusted on them."
-1,"we checked out 4 rooms just to see what it was like, moldy ceilings,  musty smells, unclean rooms, and such a huge renovation job it should be shut down or discounted by 99%! thank god hotwire gave us a refund."
-1,"Awful. The sweat panted ( hey put a little effort in to it ) crabby ( if you you think your job sucks find a different one ) ' barista' ( being able to work an espresso machine is not that much more difficult than a mr coffee) at least gave me some fodder for crappy service reviews. Lazy, dirty, and angry is no way to garner tips. I didn't drink the coffee afraid she spit in it."
1,I'm here for happy hour prices can not be beat the shrimp cocktail is out of this world the cocktail sauce will make you sit up and take notice! Service was very lack luster the waitress was more interested in talking with men at the bar then seeing if I needed more ice tea...
1,Excellent railroad shop. I use them for terrain supplies as they seem to have the best selection in SE valley.
1,"I like this palce since it's so accessible. You don't have to hike all the way up, even though you can and people do. But I always drive up and the drive is a relaxing winding mountain road that has great views of the valley. It's right in the middle of the city so it's very accessible. Sunset is absolutely beautiful here and I'm sure it's the makeout point type of destination lol. But yeah people are always taking sunset pics up here and my dog loves the trip."
-1,"I order it for my employees occasionally.  The pizza is what you expect, nothing better than OK.  They throw on an extra $1.50 for delivery charge and the drivers tell us that most goes directly to the managers pockets.  That Sucks."
1,Spectacular!\nGreat comfortable environment and delicious inexpensive food.  If you love hot dogs this is your place.  They have lots of variety but don't go overboard and mess up a simple delicious hot dog.  One thing i can never forget about this place is the soda.  Sounds peculiar I know but they mix it perfectly and shave the ice into almost powder mmmmmm.  Very nice owners who run a great business so if you like supporting local business im sure thy could use your business.   Only open for lunch but definintely beats stealing coworkers leftovers from the work fridge. I hear not so great things about their burgers but i go there for the hot dogs so I've never had that problem.  Highly Reccomended!\n\nRecommend: footlong
-1,"This was my first trip to Charlotte. I've looked up other hotels in the area and have decided upon the Omni. The Omni is very overrated. When we checked-in, they had a five day wedding celebration in progress. No bell captains available upon check-in. When we got up to the room, I was very surprised to see how outdated it was for the money. Ripped curtains, blown out light bulbs in bathroom. And most of the extra electrical outlets did not work. I had my cell phone charging, come to find out the outlet never worked. I switched it to another outlet, and, again, no charge. Upon my morning cup of coffee in the room, the mini creamers were sour. I called room service, and they never brought them up. Nor did they refresh the coffee station when they cleaned the room. No fresh creamers and two sugars for two days! I take my coffee serious. Lol. The second day in the morning starting at 7:00 AM, I was woken by a pounding sound of music coming from the courtyard. This was the ritual going on for the wedding. It continued for two hours. If the wedding was going to be honored on the lower floors, they should have put the other guests on the upper floor to avoid all the commotion. The garbage cans on site were overflowing with garbage for two days. No one took the responsibility of emptying them. We paid good money for a nice, clean, quite break. Only to have nothing but a out of date room, tons of noise, and a unclean looking surrounding. Guests should have been forewarned of the wedding festivities when booking. Although, the staff was very accommodating, they weren't on a mini vacation, we were. The only thing we were offered was free coffee or a breakfast beverage in the morning ! Also, be aware, if you don't join their rewards club, check your bill for a $9.95 a day charge for Internet. We were really disappointed in this hotel and will not be returning at all. See attached pictures."
-1,"Nice atmosphere. Like an upscale Starbucks. We ordered coffee, chai, a breakfast sandwich and quiche of the day. Was told drinks would be out in a few minutes but food would take 40 minutes. Don't know if its always like that or if they were just short staffed. But seriously 40 min for a slice of quiche and a breakfast sandwich? We told them just make the drinks, forget the food. Even so the drinks took 11 minutes. This place has potential but a wait like that is crazy. Would not recommend until they work their production issues out. One star. Disappointed."
1,"Newsflash!!  After 10 years of living in the East Central Phoenix area, I have FINALLY found my \""go-to\"" Greek place.   It's like comfort food, but it's the entire restaurant.  \n\nMy cousin and I stumbled into this place --- the location is a bit difficult to find otherwise.  We were waiting for our nail appointment at Andy's salon a few doors down and decided to grab dinner since we had time to kill.  Little did we know what happy customers we soon would be!   An affordable, local, delicious Greek restaurant which quickly earned a #1 rating in my book!  Can't wait to go back and try more!  \n\nThe woman who took our orders and cooked the food was just so wonderful!  She recommended the Spicy Chicken pita to me, so I took her word  (see my Humble Pie review, where I learned my lesson for not following restaurant recommendations!).  It was a great choice!!   My cousin had the gyro pita, which was melt in your mouth delicious too.  We also shared a spanekopita, which was just so fresh and well made.  It was piping hot food, she cooked to order (hold the onions for me!), and the flavors were perfect. \n\nThe portions were great, the hummus was tasty, the pita so soft and perfectly grilled.  The Olympic Flame has even mastered the use of garlic, which many restaurants seem not to be able to manage.  The only downside to this place is that I guess I won't scare vampires off at night after eating here (see my previous review of Eden's Garlic Grill if you are looking to keep the vampires away), but I will sleep well with a fully belly and leftovers in the fridge for tomorrow!"
1,"= = = = = =  BOTTOMLESS EXPRESS LUNCH!  = = = = = =\n\nStopped back in here again for lunch today, again joined by Robyn N.  This time I went with their \""Bottomless Express Lunch\"" which comes with your choice of  House &/or Caesar Salads, three all-you-can-eat Soups plus chili, and all you want Tortilla Chips & mild chunky red Salsa.  \n\nI went with one rather large plate of House Salad, a bowl of Terlingua Chili, a bowl of Spicy Southwest Chicken & Sausage Soup, plenty of Chips & Salsa, & we split an order of Chipotle Chicken Flatbread.\n\nAll-You-Can-Eat Lunch Special:  $6.69\nMeaty, delicious Terlingua Chili:  80\u00a2 extra.\nChipotle Chicken Flatbread (think Pizzeria Bianco Pizza):  Free with coupon (usually $8.79).\n\nWow what a feast & everything was just terrific this time, so it's 5 Stars!     :-))"
-1,"My girlfriend and I drove here after seeing it on \""triple d\"". \nWe got there just before the rush and were seated pretty quickly.\n\nThe osso bucu was...okay. Big hunk of pork with alot of bone on okay pasta.... The sauce was WAAY watery and just flicked all over the place. The pasta seemed a little on the heavy side. The pork was pretty tender...but eh...$20 for this is way way way to much. \n\nMy girlfriend had the bolognese. \""It was good, but tasted like stroganoff\"". I have to agree. The noodles were a little dry. They said it had 6 meats, but you couldn't tell because it was all ground together. $16 for this is also way to much. \n\n$3 basket of bread...bread was good, but waaay over priced.\n\nI think the best part was the non-fried calamari. Very tasty. \n\nThough, we felt a little rushed out the door with our child (who didn't enjoy the experience) as some polite customers decided to take over the place with a party of 8 and 5. \n\nWe wont be going back here. Much better food elsewhere."
1,"i don't use profanity in my reviews, but i cannot find any other words that can express the hot wings.  they are so fucking delicious it's ridiculous.  the chicken wing is cooked well, where it gets crispy and is juicy in the middle.  there is little fat, you you are actually eating a chicken wing.  i pretty much ate everything off the bone.  they have many different kinds of sauce you can select, mild to suicide, honey, bbq, and those sweet flavors with heat for any taste you're in the mood for.  the hot sauce (the step down from suicide) with the wing itself, created the most delicious hot wing i ever had.  it had heat and flavor, without too much of a vinegar taste.  i seriously wanted to lick the plate.  on wednesday their special is 10 wings for $3.00.\n\nthe only reason why i did not give this place 5 stars was because of the bartender.  the drinks were weak.  they use canned juice and red bull instead of the bulk or spout kind, which i appreciate the taste.  i went up to the bar and said i wanted to do a shot.  i am spoiled and don't know the names of any shots (my regular bartenders knows what me and my friends like and will just randomly make stuff that he knows we'll like).  i tell the bartender vodka is ok, no tequila, something that tastes kind of like fruit punch.  she rolls her eyes with her hands on her hips and mentions they don't have any fruit punch.  i mention that the only thing i can remember the name of is the around the world, and she told me you can't make that into a shot.  hahahaha, that's pretty much all i know it as, she was ridiculous.  she made this grape and pineapple juice crap that hardly tasted like booze (i saw her pour, it was pretty much just juice).  aside from her, the server, who was nice, got mine and my friends drink mixed up.  she had a red straw in the one she thought was the raspberry, but the mandarin was made in that glass, so we switched.  when i ran out of my drink, i asked for another mandarin red bull and she brought me a raspberry since the red straw was in it. \n\nthey do karaoke on wednesday and another night i cannot remember.  the selection of songs is great.  there were newer songs.  they had amy winehouse, hot hot heat, panic at the disco, fall out boy, the entire rent soundtrack (which my friend was excited about).  the ones i was amazed to see were teddy geiger, ryan adams, and jeff buckley.  and if that wasn't all... fuck her gently by tenacious d.  my friends and i have wanted to sing this song at our bar forever, they wouldn't even let us sing it a capella.  it was so rad to sing it, it was like some great accomplishment."
-1,"Basically when we took our car in to see if they would look at the issues with our car they responded like a bunch of mindless monkeys with wrenches. Toyota will not take the time to find the solution to what is wrong with your car. Do not buy from Day or Rohrich, they will not care about you or whatever is wrong with your car. Also, their warranties SUCK."
1,"Maybe my standards are low, but I have always loved this place. The company I work for used to hold training classes in Mesa, and I always tried to make it here at least once for each visit. WH is big in the south, and I think AZ is the furthest western location of any WH. Most are just like any fast food, but you get to see the cook, and they have waitresses who step lively between their various chores.\n\nThe last time I was there , the group of co-workers I was with was amazed at the price we paid. I think the most expensive thing was a NY steak for 10 bucks.\n\nIf you like a \""hangover\"" style meal (breakfast anytime, greasy-but-good burgers, etc.) this is the place. And there's thousands of variations to the basic menu.\n\nGrits, hash browns, chili, greasy/good burgers. And folks that look like they should be servin' them to you.\n\nGod, I wish there was one close by, but my health is better for the fact there isn't."
1,"My friends and I have been coming here for about a year; we have dubbed our Tuesdays \""Sushi Tuesdays,\"" and will continue to give patronage for many more years. If you are looking for great food and great service this is the place to come, its like finding an oasis in the middle of a desert. You could go to one of the many run of the mill sushi joints around town but you would be missing out on what life truly has to offer.\n\nAs previous reviews have stated, there are excellent appetizer specials when you purchase a Japanese beer such as fried calamari, chicken yakitori, edemame and of course pot stickers (fried or steamed) for $1.\n\nMy favorite dinner item is the big eye tuna, they cut a piece right behind the cheek or gill of the fish and call it the big eye kama. The meat is extremely tender and ample, like having a steak except incredibly nutritious. The fish is served with a sweet sauce which is delicious and when eaten with Kirin Light it creates a perfect pair, just ask for it you will not be disappointed. Rolls are excellent as well, some of my favorites would be the Cajun wild fish roll or the crunchy eel roll. The sashimi is always made fresh and promptly, the shrimp, salmon and eel are some of the tasty items I enjoy.\n\nThe Bartender Wes keeps everyone quenched and always has positive energy. Management likes to interact with their guests to ensure satisfaction with all orders, which equals great customer service. \n\nThank you Jun, Taki and April."
1,"I am normally not one for buffets, but Sweet Tomatoes came highly recommended by some family members for a healthy place to go have some soup and salad quickly.  We stopped in one night and really liked it.  The homemade soup selection was plentiful and made it hard to decide which one to try.  The salad bar was huge, fresh and a really nice selection of veggies.  There were many options of pizza, pasta, breads and desserts too.  You certainly shouldn't leave this place hungry!"
-1,"I lived in Mozart's Highmont apartment for the past two years. \n\nThe rent is too damn high. It was $730 including utilities when I moved in. If you sign a lease now it's $830. It has hardwood floors... In between the gaping crevices in the floor and splinters galore. The kitchen appliances are 3/4 size so your oven will not accept 11\""X13\"" baking pans and the eyes of your stove are too close to cook more than two items at a time.\n\nThis past winter was very snowy, and Mozart waits until the 23rd hour after snowfall to shovel and salt the walkways, so be prepared to have several near-death experiences getting down the two flights of steep stairs (with short, flimsy, definitely not to code railing). \n\nThey sometimes creep in for inspections, then give you a 'B' without telling you what they didn't like. Aside from inspections, maintenance is really quick for all those pesky problems with the plumbing. The bathtub and sink drip constantly which would be concerning if utilities weren't included. The air conditioning is weak, the heat is hellish and there is very little temperature control since your windows are painted shut.  \n\nThe laundry room is coin operated, it costs $1.75 to wash and to 'dry'. Your clothes will still be soaking wet from the dryer (yes even on high with a clean lint trap). Also be wary of the washers, sometimes people leave them nasty so do a sniff test and a visual inspection before you put your clothes in. The hallways smell like hot garbage, always. They will only be vacuumed shortly after move in in August and right before people start coming to view the apartments in February.\n\nAlso, since the utilities are included, your name isn't on them which means:\n1. When you move on, the utility companies want to say you have no history with them because your name is not on the account.\n2. When Duquesne Light plays with power grid and knocks out your electricity for two days during a 95+ degree heat wave causing misery and spoiling all of your groceries so you are forced to go to the food pantry for months afterward, you can't do anything or be repaid for your losses because of #1. \n\nOne last thing, there is a parking lot, but it costs $75 a month to park back there or you can park on a side street for free and walk 3 blocks with your arms full of groceries. And they will tow you! I was towed within 2 hours after parking back there at (10pm). So park tail-in if you need to use the lot quickly because the tow truck will have to switch equipment to ruin your day.\n\nTL:DR Value for apartment is not great considering all of the other b.s."
1,"They don't do anything fancy but DAMN they do a great job with steaks. great basic meat and potatoes dishes. Food tasted great the warm bread and flavored butter, superb. \nWould get 5 star but the prices seemed a bit high. wish I could go 4.5"
-1,Very bad service. Also my girlfriend got very sick after eating here. Also notice that the chicken she had ate was undercooked. DO NOT GO TO THIS APPLEBEE's
-1,"I would NEVER suggest that anyone shop for a used vehicle at this Ford dealership.  The used car Sales Manager is lacking character and integrity.  They had a vehicle priced online right at the price we were looking for so we went in to see the vehicle.  It was a very basic, no feature vehicle for a college student.  Once we agreed to purchase it, they came out with a price $1000 higher than what was listed.  The Sales Manager came out and tried to make excuses for a 3rd party company that posts their sales ads and that it was their mistake...we told him it wasn't our issue.  He then proceeded to LIE to us about the costs they put into the vehicle...since they would never put into it more than what it's worth.  This man should not be in the position he's in, as they could have easily made up for their $1K mistake just in the day and should have honored the price they advertised...and to sit and lie to our face?  Get some integrity loser!"
1,"After having a stressful morning with the serpentine belt snapping on my Jeep, going to Inman & Sons made everything better! They were very friendly and honest. The belt was $120 installed which Power Jeep quoted me $210. I chose to go here after reading reviews on Yelp and am sure glad I did. I will be going to Inman from here on out!"
1,"Get the teriyaki mini meal! It has delicious cabbage, AMAZING macaroni salad, & sweet Hawaiian rice. There food is cooked to order so if you're in a hurry you can call ahead"
